#{"t_start": 1760168200.6778426, "env_id": "None"}
r,l,t
8.0,8,42.486587
9.0,9,42.493697
10.0,10,42.502973
9.0,9,42.510668
10.0,10,42.52039
9.0,9,42.528148
9.0,9,42.535751
9.0,9,42.545878
8.0,8,42.555096
8.0,8,42.562157
9.0,9,42.571642
9.0,9,42.57964
9.0,9,42.585175
9.0,9,42.59556
10.0,10,42.604326
10.0,10,42.610372
9.0,9,42.621058
8.0,8,42.626748
10.0,10,42.635437
9.0,9,42.644711
9.0,9,42.654449
9.0,9,42.662192
9.0,9,42.669461
10.0,10,42.67983
10.0,10,42.688405
10.0,10,42.697117
8.0,8,42.70329
12.0,12,42.712807
9.0,9,42.719998
9.0,9,42.727414
8.0,8,42.73514
10.0,10,42.744639
9.0,9,42.753403
9.0,9,42.760702
9.0,9,42.765358
9.0,9,42.774261
10.0,10,42.782033
9.0,9,42.789752
9.0,9,42.798443
10.0,10,42.805225
10.0,10,42.81412
10.0,10,42.821203
9.0,9,42.827326
9.0,9,42.834587
9.0,9,42.842952
11.0,11,42.85148
10.0,10,42.857526
11.0,11,42.865774
10.0,10,42.871497
9.0,9,42.880827
10.0,10,42.88682
10.0,10,42.895624
9.0,9,42.901786
10.0,10,42.907497
9.0,9,42.915107
9.0,9,42.923162
10.0,10,42.9303
10.0,10,42.940379
9.0,9,42.947671
9.0,9,42.954869
11.0,11,42.96202
9.0,9,42.969267
10.0,10,42.976575
10.0,10,42.98431
11.0,11,42.993182
9.0,9,43.00076
8.0,8,43.006447
9.0,9,43.014235
10.0,10,43.021432
9.0,9,43.028502
8.0,8,43.034085
8.0,8,43.040273
10.0,10,43.049031
9.0,9,43.055067
11.0,11,43.063128
9.0,9,43.069252
10.0,10,43.078085
10.0,10,43.083842
10.0,10,43.091561
10.0,10,43.097754
9.0,9,43.103941
9.0,9,43.112788
9.0,9,43.118839
10.0,10,43.125887
11.0,11,43.133169
9.0,9,43.139984
10.0,10,43.148834
9.0,9,43.15454
9.0,9,43.16127
9.0,9,43.169972
9.0,9,43.17738
8.0,8,43.18343
8.0,8,43.190158
11.0,11,43.196858
10.0,10,43.203024
8.0,8,43.210269
9.0,9,43.216335
9.0,9,43.225603
10.0,10,43.233154
10.0,10,43.241359
9.0,9,43.247918
10.0,10,43.253531
9.0,9,43.261591
10.0,10,43.268319
10.0,10,43.276899
9.0,9,43.28418
9.0,9,43.289788
9.0,9,43.296943
9.0,9,43.306265
10.0,10,43.312835
10.0,10,43.319915
9.0,9,43.327613
10.0,10,43.333947
10.0,10,43.343152
10.0,10,43.34932
9.0,9,43.357021
9.0,9,43.363186
10.0,10,43.370478
9.0,9,43.379329
10.0,10,43.387004
10.0,10,43.395568
9.0,9,43.401726
10.0,10,43.407991
10.0,10,43.415264
8.0,8,43.422611
11.0,11,43.429911
10.0,10,43.437719
10.0,10,43.444963
10.0,10,43.451251
8.0,8,43.458487
9.0,9,43.463118
8.0,8,43.469875
9.0,9,43.479079
8.0,8,43.483632
9.0,9,43.489362
10.0,10,43.497061
9.0,9,43.504898
10.0,10,43.511938
9.0,9,43.518018
9.0,9,43.525293
10.0,10,43.533006
9.0,9,43.539216
11.0,11,43.547854
9.0,9,43.554004
9.0,9,43.561548
10.0,10,43.568147
10.0,10,43.575771
10.0,10,43.5829
10.0,10,43.591449
8.0,8,43.597061
9.0,9,43.603302
9.0,9,43.609046
10.0,10,43.617872
9.0,9,43.622525
10.0,10,43.629529
9.0,9,43.637304
11.0,11,43.64403
8.0,8,43.649201
10.0,10,43.65797
9.0,9,43.663706
10.0,10,43.672532
11.0,11,43.67936
9.0,9,43.689095
9.0,9,43.695756
8.0,8,43.70185
8.0,8,43.708649
8.0,8,43.71472
10.0,10,43.721278
10.0,10,43.729929
8.0,8,43.736208
10.0,10,43.743886
9.0,9,43.751951
10.0,10,43.757523
10.0,10,43.765224
11.0,11,43.772944
10.0,10,43.781765
9.0,9,43.787956
8.0,8,43.793674
10.0,10,43.802534
9.0,9,43.808645
9.0,9,43.815885
10.0,10,43.824653
9.0,9,43.830688
11.0,11,43.840546
9.0,9,43.84578
10.0,10,43.853477
9.0,9,43.861183
10.0,10,43.868066
8.0,8,43.874628
10.0,10,43.882713
8.0,8,43.887343
10.0,10,43.894605
9.0,9,43.900883
10.0,10,43.909488
9.0,9,43.915202
10.0,10,43.922933
10.0,10,43.928677
11.0,11,43.937956
10.0,10,43.944216
9.0,9,43.951834
9.0,9,43.95852
9.0,9,43.964722
9.0,9,43.970928
9.0,9,43.979759
9.0,9,43.988605
10.0,10,43.996299
10.0,10,44.006224
9.0,9,44.012427
10.0,10,44.021743
9.0,9,44.028936
9.0,9,44.035251
8.0,8,44.039847
8.0,8,44.047124
9.0,9,44.052824
10.0,10,44.06207
10.0,10,44.069413
11.0,11,44.076967
10.0,10,44.085569
10.0,10,44.091722
9.0,9,44.098495
10.0,10,44.106195
8.0,8,44.113117
9.0,9,44.119678
10.0,10,44.127239
8.0,8,44.135448
9.0,9,44.143005
10.0,10,44.150606
10.0,10,44.159198
9.0,9,44.166105
10.0,10,44.174775
8.0,8,44.180536
11.0,11,44.186713
10.0,10,44.195804
10.0,10,44.202481
11.0,11,44.211053
10.0,10,44.220259
9.0,9,44.228599
10.0,10,44.235761
9.0,9,44.246158
10.0,10,44.254808
8.0,8,44.263455
9.0,9,44.26951
9.0,9,44.278838
9.0,9,44.283242
9.0,9,44.291822
8.0,8,44.29919
8.0,8,44.305333
9.0,9,44.311527
11.0,11,44.321844
10.0,10,44.33158
9.0,9,44.339263
9.0,9,44.347029
10.0,10,44.355318
11.0,11,44.363674
9.0,9,44.372416
10.0,10,44.380765
10.0,10,44.388976
8.0,8,44.39526
10.0,10,44.400834
10.0,10,44.410036
8.0,8,44.415626
9.0,9,44.424216
10.0,10,44.431835
10.0,10,44.442229
10.0,10,44.448911
10.0,10,44.45824
10.0,10,44.464346
9.0,9,44.47311
10.0,10,44.480344
9.0,9,44.486497
11.0,11,44.496441
10.0,10,44.50505
11.0,11,44.512108
8.0,8,44.518148
9.0,9,44.527276
10.0,10,44.533889
10.0,10,44.54223
9.0,9,44.54839
10.0,10,44.55451
10.0,10,44.562262
9.0,9,44.569373
9.0,9,44.576419
10.0,10,44.58553
9.0,9,44.591711
11.0,11,44.600485
8.0,8,44.605096
9.0,9,44.611245
9.0,9,44.618508
8.0,8,44.624892
10.0,10,44.634033
10.0,10,44.640096
11.0,11,44.64926
10.0,10,44.657886
9.0,9,44.664133
8.0,8,44.669693
10.0,10,44.675731
10.0,10,44.684458
10.0,10,44.69061
10.0,10,44.69773
9.0,9,44.703871
8.0,8,44.709592
10.0,10,44.717268
8.0,8,44.724104
11.0,11,44.731026
10.0,10,44.738266
8.0,8,44.744426
10.0,10,44.75047
10.0,10,44.759901
9.0,9,44.765471
9.0,9,44.772738
10.0,10,44.780433
11.0,11,44.790633
9.0,9,44.797779
10.0,10,44.803512
10.0,10,44.812752
12.0,12,44.822183
9.0,9,44.828261
9.0,9,44.834811
10.0,10,44.843356
9.0,9,44.849521
9.0,9,44.85561
9.0,9,44.863883
10.0,10,44.870441
9.0,9,44.877505
10.0,10,44.886429
10.0,10,44.892685
10.0,10,44.90187
8.0,8,44.907919
8.0,8,44.913988
10.0,10,44.92015
9.0,9,44.928972
9.0,9,44.936682
10.0,10,44.946087
9.0,9,44.953863
10.0,10,44.962718
10.0,10,44.971016
10.0,10,44.978788
10.0,10,44.987609
10.0,10,44.996441
10.0,10,45.005123
9.0,9,45.011232
10.0,10,45.017401
10.0,10,45.028615
9.0,9,45.034413
9.0,9,45.040092
11.0,11,45.049365
11.0,11,45.057596
9.0,9,45.063645
10.0,10,45.07226
8.0,8,45.077963
9.0,9,45.08518
9.0,9,45.091903
9.0,9,45.099095
9.0,9,45.106348
8.0,8,45.114054
10.0,10,45.121442
8.0,8,45.127016
9.0,9,45.134808
10.0,10,45.144092
9.0,9,45.14987
9.0,9,45.157144
10.0,10,45.164939
9.0,9,45.171026
10.0,10,45.179098
9.0,9,45.185146
11.0,11,45.193013
12.0,12,45.202078
11.0,11,45.209225
11.0,11,45.217281
11.0,11,45.225881
10.0,10,45.231954
10.0,10,45.240597
9.0,9,45.246759
8.0,8,45.254715
10.0,10,45.263299
11.0,11,45.270588
9.0,9,45.2783
8.0,8,45.284615
9.0,9,45.290297
9.0,9,45.296347
12.0,12,45.306468
9.0,9,45.311051
9.0,9,45.320793
8.0,8,45.327833
10.0,10,45.333407
10.0,10,45.342652
8.0,8,45.348402
10.0,10,45.356185
10.0,10,45.365
9.0,9,45.371179
10.0,10,45.377344
8.0,8,45.384497
8.0,8,45.391635
9.0,9,45.399394
9.0,9,45.406666
9.0,9,45.41238
10.0,10,45.42017
9.0,9,45.427438
9.0,9,45.433609
10.0,10,45.441231
10.0,10,45.447938
9.0,9,45.454275
10.0,10,45.462058
8.0,8,45.468272
10.0,10,45.475808
9.0,9,45.483662
10.0,10,45.49085
10.0,10,45.498922
11.0,11,45.505472
9.0,9,45.514142
11.0,11,45.520308
9.0,9,45.527536
10.0,10,45.533691
9.0,9,45.542475
9.0,9,45.550259
9.0,9,45.557475
10.0,10,45.562069
11.0,11,45.570825
10.0,10,45.57854
9.0,9,45.586308
9.0,9,45.59242
9.0,9,45.598632
9.0,9,45.606845
9.0,9,45.612994
8.0,8,45.619666
10.0,10,45.626216
9.0,9,45.633497
9.0,9,45.63966
10.0,10,45.646898
10.0,10,45.655146
9.0,9,45.66118
10.0,10,45.67034
10.0,10,45.676487
10.0,10,45.684163
10.0,10,45.68974
9.0,9,45.69695
10.0,10,45.706178
10.0,10,45.711894
10.0,10,45.719588
9.0,9,45.726799
10.0,10,45.734529
10.0,10,45.741261
12.0,12,45.749499
10.0,10,45.756689
9.0,9,45.76283
9.0,9,45.768961
9.0,9,45.774991
10.0,10,45.783225
9.0,9,45.789356
10.0,10,45.795899
9.0,9,45.801946
8.0,8,45.807507
10.0,10,45.813745
10.0,10,45.820843
10.0,10,45.826875
10.0,10,45.835416
9.0,9,45.841543
9.0,9,45.848792
10.0,10,45.855917
9.0,9,45.862038
9.0,9,45.86772
10.0,10,45.875403
10.0,10,45.882712
10.0,10,45.890752
8.0,8,45.896783
10.0,10,45.902359
9.0,9,45.91154
10.0,10,45.91765
8.0,8,45.923681
10.0,10,45.932326
10.0,10,45.93837
8.0,8,45.943993
9.0,9,45.949704
10.0,10,45.958362
9.0,9,45.964406
9.0,9,45.970957
10.0,10,45.979531
9.0,9,45.98559
10.0,10,45.994725
10.0,10,46.001271
11.0,11,46.010584
10.0,10,46.017619
9.0,9,46.025187
10.0,10,46.031742
10.0,10,46.040417
9.0,9,46.046635
8.0,8,46.052409
9.0,9,46.057001
9.0,9,46.062704
10.0,10,46.069957
10.0,10,46.074562
10.0,10,46.083352
10.0,10,46.088879
11.0,11,46.09601
10.0,10,46.103678
9.0,9,46.109815
10.0,10,46.115568
9.0,9,46.122622
9.0,9,46.129738
10.0,10,46.134874
9.0,9,46.144104
9.0,9,46.150224
9.0,9,46.15626
9.0,9,46.161858
9.0,9,46.170407
10.0,10,46.175959
9.0,9,46.182069
10.0,10,46.189617
10.0,10,46.19574
8.0,8,46.201869
10.0,10,46.209724
10.0,10,46.216266
8.0,8,46.220793
9.0,9,46.229923
9.0,9,46.235605
10.0,10,46.241139
9.0,9,46.247232
9.0,9,46.252762
9.0,9,46.25894
10.0,10,46.267649
8.0,8,46.274421
10.0,10,46.280533
10.0,10,46.288207
10.0,10,46.294347
9.0,9,46.30003
10.0,10,46.309333
10.0,10,46.315481
10.0,10,46.324043
9.0,9,46.329939
9.0,9,46.336079
9.0,9,46.343407
9.0,9,46.34945
10.0,10,46.356495
10.0,10,46.364115
10.0,10,46.370232
10.0,10,46.378412
9.0,9,46.384446
9.0,9,46.390478
9.0,9,46.398152
10.0,10,46.405316
9.0,9,46.410871
9.0,9,46.420033
9.0,9,46.426128
11.0,11,46.434175
10.0,10,46.440343
10.0,10,46.448475
10.0,10,46.455203
10.0,10,46.46388
9.0,9,46.469559
11.0,11,46.478311
9.0,9,46.484044
9.0,9,46.490191
9.0,9,46.494779
8.0,8,46.499999
9.0,9,46.507721
9.0,9,46.512827
10.0,10,46.520057
10.0,10,46.527716
10.0,10,46.534958
10.0,10,46.542707
10.0,10,46.549904
9.0,9,46.557563
8.0,8,46.563793
9.0,9,46.569353
9.0,9,46.575529
8.0,8,46.581061
10.0,10,46.590312
10.0,10,46.596453
9.0,9,46.602118
9.0,9,46.610402
8.0,8,46.615515
9.0,9,46.621658
10.0,10,46.62883
9.0,9,46.636483
10.0,10,46.642226
10.0,10,46.649887
9.0,9,46.657092
9.0,9,46.661707
11.0,11,46.670899
10.0,10,46.677207
10.0,10,46.68439
10.0,10,46.690546
8.0,8,46.6962
10.0,10,46.705972
10.0,10,46.712009
9.0,9,46.72061
9.0,9,46.726648
9.0,9,46.732688
10.0,10,46.741322
10.0,10,46.747864
8.0,8,46.753421
10.0,10,46.761114
9.0,9,46.766841
8.0,8,46.773088
9.0,9,46.779218
10.0,10,46.787969
9.0,9,46.794114
9.0,9,46.801797
10.0,10,46.808568
9.0,9,46.815812
9.0,9,46.82147
10.0,10,46.829729
9.0,9,46.83646
9.0,9,46.842062
9.0,9,46.847697
8.0,8,46.855357
11.0,11,46.862931
10.0,10,46.870672
10.0,10,46.87783
10.0,10,46.885384
10.0,10,46.891929
9.0,9,46.897511
9.0,9,46.905228
9.0,9,46.910907
8.0,8,46.917009
10.0,10,46.923744
8.0,8,46.929284
10.0,10,46.936455
9.0,9,46.94261
11.0,11,46.951711
9.0,9,46.958856
10.0,10,46.966913
11.0,11,46.973122
10.0,10,46.98178
9.0,9,46.988405
10.0,10,46.996445
10.0,10,47.003629
10.0,10,47.011678
10.0,10,47.018794
9.0,9,47.02496
12.0,12,47.033702
8.0,8,47.039883
9.0,9,47.048048
9.0,9,47.054202
10.0,10,47.060328
11.0,11,47.068787
9.0,9,47.073841
10.0,10,47.080886
9.0,9,47.085462
8.0,8,47.090063
10.0,10,47.098814
9.0,9,47.104919
9.0,9,47.110644
9.0,9,47.115243
9.0,9,47.122929
8.0,8,47.12862
10.0,10,47.135313
10.0,10,47.143508
9.0,9,47.149581
10.0,10,47.155653
10.0,10,47.164282
9.0,9,47.169022
9.0,9,47.175234
9.0,9,47.184299
10.0,10,47.189867
10.0,10,47.198148
9.0,9,47.203285
10.0,10,47.209424
10.0,10,47.218617
9.0,9,47.224312
9.0,9,47.231091
8.0,8,47.23664
9.0,9,47.244313
9.0,9,47.250437
10.0,10,47.256106
8.0,8,47.262213
9.0,9,47.26949
10.0,10,47.275612
9.0,9,47.282832
9.0,9,47.292098
10.0,10,47.298352
10.0,10,47.304476
8.0,8,47.310636
10.0,10,47.317855
8.0,8,47.322438
9.0,9,47.329659
11.0,11,47.338915
11.0,11,47.347039
10.0,10,47.353592
10.0,10,47.360232
9.0,9,47.367067
10.0,10,47.375368
9.0,9,47.380497
10.0,10,47.386643
10.0,10,47.394346
10.0,10,47.399006
10.0,10,47.406049
9.0,9,47.412253
9.0,9,47.418371
10.0,10,47.426641
9.0,9,47.433743
9.0,9,47.439282
9.0,9,47.448458
9.0,9,47.453634
10.0,10,47.460288
8.0,8,47.466007
11.0,11,47.473598
10.0,10,47.481468
10.0,10,47.48871
10.0,10,47.497549
10.0,10,47.504605
10.0,10,47.512275
10.0,10,47.517958
10.0,10,47.527189
9.0,9,47.533507
10.0,10,47.539141
10.0,10,47.547406
10.0,10,47.554497
9.0,9,47.56229
10.0,10,47.567887
9.0,9,47.574932
10.0,10,47.583707
11.0,11,47.591384
9.0,9,47.597572
9.0,9,47.6036
9.0,9,47.610139
8.0,8,47.615713
9.0,9,47.623376
9.0,9,47.630198
8.0,8,47.634957
8.0,8,47.641681
10.0,10,47.64678
10.0,10,47.656539
12.0,12,47.664766
9.0,9,47.671465
9.0,9,47.67658
10.0,10,47.685802
11.0,11,47.69365
10.0,10,47.700239
9.0,9,47.705773
9.0,9,47.714978
10.0,10,47.722201
8.0,8,47.727949
10.0,10,47.736052
9.0,9,47.740121
10.0,10,47.74627
10.0,10,47.754967
9.0,9,47.761031
10.0,10,47.769173
10.0,10,47.775324
9.0,9,47.78151
9.0,9,47.790093
8.0,8,47.795829
10.0,10,47.801484
9.0,9,47.806603
9.0,9,47.813841
10.0,10,47.821499
10.0,10,47.829787
10.0,10,47.836478
9.0,9,47.842522
8.0,8,47.84817
8.0,8,47.852735
10.0,10,47.861492
10.0,10,47.867635
9.0,9,47.876901
10.0,10,47.883031
9.0,9,47.88765
9.0,9,47.896298
8.0,8,47.902323
10.0,10,47.908865
9.0,9,47.914988
10.0,10,47.923732
9.0,9,47.928417
10.0,10,47.938017
9.0,9,47.944666
9.0,9,47.950851
10.0,10,47.958709
8.0,8,47.964295
10.0,10,47.971506
9.0,9,47.977661
12.0,12,47.986452
10.0,10,47.994225
10.0,10,47.999919
9.0,9,48.009075
10.0,10,48.016284
10.0,10,48.024013
9.0,9,48.030188
9.0,9,48.035339
9.0,9,48.041473
9.0,9,48.050232
9.0,9,48.05637
10.0,10,48.063061
10.0,10,48.070708
8.0,8,48.076857
10.0,10,48.082579
10.0,10,48.091844
9.0,9,48.097405
12.0,12,48.106616
11.0,11,48.115385
10.0,10,48.121527
9.0,9,48.129264
10.0,10,48.135295
9.0,9,48.14133
8.0,8,48.146952
9.0,9,48.154189
9.0,9,48.161355
9.0,9,48.167428
10.0,10,48.174649
10.0,10,48.18237
9.0,9,48.188428
10.0,10,48.195021
11.0,11,48.204242
9.0,9,48.210419
9.0,9,48.216563
10.0,10,48.224987
10.0,10,48.231539
9.0,9,48.237582
8.0,8,48.243187
10.0,10,48.251937
10.0,10,48.258134
10.0,10,48.265801
10.0,10,48.272999
8.0,8,48.27757
8.0,8,48.284294
11.0,11,48.292578
10.0,10,48.300161
10.0,10,48.307709
9.0,9,48.314257
9.0,9,48.322049
10.0,10,48.328676
9.0,9,48.334347
9.0,9,48.34201
9.0,9,48.349197
9.0,9,48.354408
8.0,8,48.361036
10.0,10,48.368246
9.0,9,48.374384
9.0,9,48.380073
8.0,8,48.386821
9.0,9,48.391899
12.0,12,48.400692
9.0,9,48.409893
11.0,11,48.414044
10.0,10,48.423372
13.0,13,48.431525
9.0,9,48.437649
10.0,10,48.444871
10.0,10,48.453159
9.0,9,48.45983
10.0,10,48.467501
10.0,10,48.475182
8.0,8,48.481208
10.0,10,48.487746
10.0,10,48.496405
10.0,10,48.503106
10.0,10,48.51131
8.0,8,48.516888
10.0,10,48.523483
9.0,9,48.529514
9.0,9,48.537063
10.0,10,48.543244
10.0,10,48.550582
11.0,11,48.556707
10.0,10,48.563744
11.0,11,48.570388
10.0,10,48.576542
10.0,10,48.585958
8.0,8,48.591027
9.0,9,48.598305
9.0,9,48.605956
10.0,10,48.617821
10.0,10,48.623894
9.0,9,48.631026
9.0,9,48.638927
9.0,9,48.645073
8.0,8,48.651348
9.0,9,48.657467
10.0,10,48.665168
8.0,8,48.67129
8.0,8,48.676987
10.0,10,48.68374
9.0,9,48.690335
9.0,9,48.697944
9.0,9,48.703984
11.0,11,48.712618
8.0,8,48.717808
10.0,10,48.724151
9.0,9,48.728728
9.0,9,48.736448
9.0,9,48.744148
10.0,10,48.75089
10.0,10,48.758602
10.0,10,48.764773
11.0,11,48.773967
9.0,9,48.78101
9.0,9,48.789737
10.0,10,48.795925
9.0,9,48.802671
9.0,9,48.80933
9.0,9,48.816446
10.0,10,48.820969
8.0,8,48.827131
9.0,9,48.834361
10.0,10,48.840523
9.0,9,48.846658
9.0,9,48.855419
12.0,12,48.863976
9.0,9,48.868531
10.0,10,48.876241
10.0,10,48.883555
9.0,9,48.891201
10.0,10,48.898373
9.0,9,48.904496
9.0,9,48.911707
9.0,9,48.918418
9.0,9,48.925479
9.0,9,48.932601
9.0,9,48.937186
10.0,10,48.946379
9.0,9,48.951945
10.0,10,48.959159
10.0,10,48.966835
9.0,9,48.973532
8.0,8,48.978633
10.0,10,48.987864
8.0,8,48.993462
9.0,9,49.000002
10.0,10,49.00611
9.0,9,49.013648
11.0,11,49.019681
9.0,9,49.028332
10.0,10,49.035567
9.0,9,49.041681
11.0,11,49.048417
10.0,10,49.056659
11.0,11,49.062691
9.0,9,49.071092
10.0,10,49.077121
9.0,9,49.083163
10.0,10,49.091848
9.0,9,49.097787
10.0,10,49.105405
11.0,11,49.112157
9.0,9,49.120298
9.0,9,49.126418
10.0,10,49.132106
10.0,10,49.139785
9.0,9,49.146081
10.0,10,49.154706
10.0,10,49.160829
9.0,9,49.166502
9.0,9,49.174171
10.0,10,49.1815
9.0,9,49.187644
8.0,8,49.193246
9.0,9,49.200797
10.0,10,49.208873
9.0,9,49.215065
10.0,10,49.223842
9.0,9,49.228443
10.0,10,49.237654
10.0,10,49.243345
10.0,10,49.253632
9.0,9,49.25969
9.0,9,49.265721
10.0,10,49.274325
9.0,9,49.279851
10.0,10,49.286892
8.0,8,49.292441
9.0,9,49.300493
10.0,10,49.306446
10.0,10,49.314151
9.0,9,49.321335
8.0,8,49.325953
10.0,10,49.334188
9.0,9,49.342399
11.0,11,49.348633
10.0,10,49.357355
10.0,10,49.364384
9.0,9,49.373113
11.0,11,49.379835
9.0,9,49.386564
10.0,10,49.394238
10.0,10,49.402133
10.0,10,49.408161
9.0,9,49.414535
10.0,10,49.423191
10.0,10,49.428858
8.0,8,49.434977
10.0,10,49.442888
10.0,10,49.448454
10.0,10,49.457657
8.0,8,49.463383
10.0,10,49.47108
9.0,9,49.479787
10.0,10,49.485431
10.0,10,49.494185
10.0,10,49.49881
8.0,8,49.50495
12.0,12,49.513763
9.0,9,49.519909
10.0,10,49.528675
10.0,10,49.534836
10.0,10,49.544752
10.0,10,49.552309
10.0,10,49.560996
8.0,8,49.567038
9.0,9,49.572625
10.0,10,49.58025
10.0,10,49.587327
8.0,8,49.593458
8.0,8,49.598071
11.0,11,49.606817
10.0,10,49.612534
11.0,11,49.62167
10.0,10,49.631437
10.0,10,49.636559
10.0,10,49.645841
9.0,9,49.651539
10.0,10,49.657706
10.0,10,49.666434
9.0,9,49.672578
11.0,11,49.681387
8.0,8,49.687526
10.0,10,49.693667
9.0,9,49.700912
10.0,10,49.707616
8.0,8,49.713738
10.0,10,49.720323
10.0,10,49.726392
9.0,9,49.731948
10.0,10,49.738495
9.0,9,49.743864
10.0,10,49.752573
9.0,9,49.758251
9.0,9,49.764788
10.0,10,49.774549
8.0,8,49.780119
9.0,9,49.786274
8.0,8,49.792448
9.0,9,49.798603
8.0,8,49.804267
10.0,10,49.811523
9.0,9,49.81767
9.0,9,49.823351
9.0,9,49.829484
10.0,10,49.83772
10.0,10,49.843394
9.0,9,49.849925
10.0,10,49.855957
10.0,10,49.863085
9.0,9,49.868757
9.0,9,49.876002
9.0,9,49.882041
8.0,8,49.88815
9.0,9,49.895482
9.0,9,49.901176
9.0,9,49.905853
10.0,10,49.915605
11.0,11,49.922262
10.0,10,49.929927
9.0,9,49.937137
10.0,10,49.945297
9.0,9,49.95085
9.0,9,49.957399
9.0,9,49.963441
9.0,9,49.971202
10.0,10,49.978896
10.0,10,49.986536
10.0,10,49.99327
10.0,10,49.999866
10.0,10,50.007625
13.0,13,50.015918
9.0,9,50.023614
9.0,9,50.029289
9.0,9,50.036039
10.0,10,50.044713
10.0,10,50.050794
10.0,10,50.060893
10.0,10,50.067935
10.0,10,50.075106
8.0,8,50.081254
10.0,10,50.088498
9.0,9,50.094651
9.0,9,50.100768
8.0,8,50.108422
9.0,9,50.114451
9.0,9,50.120091
10.0,10,50.127757
10.0,10,50.133871
10.0,10,50.143115
9.0,9,50.149159
8.0,8,50.1552
10.0,10,50.161733
10.0,10,50.168959
10.0,10,50.175581
9.0,9,50.183123
10.0,10,50.190223
9.0,9,50.196343
11.0,11,50.204077
9.0,9,50.211117
10.0,10,50.218277
10.0,10,50.22482
9.0,9,50.231385
9.0,9,50.236774
10.0,10,50.242362
9.0,9,50.251092
10.0,10,50.257058
12.0,12,50.264287
10.0,10,50.273512
10.0,10,50.279613
10.0,10,50.287666
8.0,8,50.293478
8.0,8,50.299526
9.0,9,50.305721
10.0,10,50.311324
9.0,9,50.32005
9.0,9,50.325723
9.0,9,50.331874
8.0,8,50.338103
9.0,9,50.343652
9.0,9,50.352848
10.0,10,50.360038
10.0,10,50.368277
10.0,10,50.373891
10.0,10,50.382433
9.0,9,50.389645
10.0,10,50.395765
10.0,10,50.403127
8.0,8,50.40916
10.0,10,50.415198
9.0,9,50.423317
9.0,9,50.429354
9.0,9,50.435004
10.0,10,50.442656
10.0,10,50.449867
9.0,9,50.456022
9.0,9,50.463829
10.0,10,50.469553
9.0,9,50.475629
10.0,10,50.483308
9.0,9,50.489459
9.0,9,50.496708
8.0,8,50.502384
11.0,11,50.508443
9.0,9,50.51562
10.0,10,50.523314
10.0,10,50.530549
9.0,9,50.538237
9.0,9,50.545347
10.0,10,50.552381
11.0,11,50.559962
9.0,9,50.566714
11.0,11,50.574425
10.0,10,50.582108
10.0,10,50.589311
10.0,10,50.598071
8.0,8,50.604194
10.0,10,50.610223
11.0,11,50.618766
10.0,10,50.624916
9.0,9,50.633176
9.0,9,50.638769
10.0,10,50.646304
9.0,9,50.654447
10.0,10,50.660996
10.0,10,50.669173
10.0,10,50.675202
10.0,10,50.682327
10.0,10,50.689359
9.0,9,50.694574
9.0,9,50.703022
10.0,10,50.709552
9.0,9,50.715143
10.0,10,50.72281
10.0,10,50.729096
9.0,9,50.736352
9.0,9,50.742034
10.0,10,50.748147
10.0,10,50.757326
10.0,10,50.763661
9.0,9,50.771714
10.0,10,50.778367
10.0,10,50.786942
8.0,8,50.792621
9.0,9,50.799331
9.0,9,50.805879
10.0,10,50.811977
12.0,12,50.821213
10.0,10,50.826757
10.0,10,50.836033
11.0,11,50.841693
10.0,10,50.84938
10.0,10,50.8566
9.0,9,50.864982
10.0,10,50.871075
9.0,9,50.877206
10.0,10,50.88493
9.0,9,50.891073
10.0,10,50.898807
8.0,8,50.904488
10.0,10,50.911662
10.0,10,50.918881
10.0,10,50.925027
10.0,10,50.933746
8.0,8,50.939892
9.0,9,50.947099
8.0,8,50.953234
10.0,10,50.959359
10.0,10,50.967177
10.0,10,50.973784
10.0,10,50.982346
9.0,9,50.988501
9.0,9,50.994739
10.0,10,51.002363
9.0,9,51.008333
9.0,9,51.015564
9.0,9,51.023206
10.0,10,51.031449
10.0,10,51.038998
10.0,10,51.045033
10.0,10,51.052701
10.0,10,51.059911
10.0,10,51.067552
9.0,9,51.074277
10.0,10,51.079407
10.0,10,51.088615
9.0,9,51.093817
10.0,10,51.100635
10.0,10,51.106289
10.0,10,51.113963
9.0,9,51.121042
9.0,9,51.127234
9.0,9,51.132833
9.0,9,51.14155
9.0,9,51.147695
10.0,10,51.153367
9.0,9,51.161128
10.0,10,51.168317
9.0,9,51.174464
9.0,9,51.181827
12.0,12,51.189012
10.0,10,51.195189
10.0,10,51.203922
10.0,10,51.210033
10.0,10,51.218296
10.0,10,51.22661
10.0,10,51.233779
9.0,9,51.238812
10.0,10,51.243371
8.0,8,51.249029
9.0,9,51.255194
10.0,10,51.261932
9.0,9,51.26707
10.0,10,51.276269
9.0,9,51.282431
9.0,9,51.288559
9.0,9,51.295756
9.0,9,51.302804
12.0,12,51.310016
10.0,10,51.317661
9.0,9,51.325351
10.0,10,51.332443
10.0,10,51.340692
9.0,9,51.3458
9.0,9,51.351964
10.0,10,51.36077
9.0,9,51.366855
9.0,9,51.373953
10.0,10,51.381488
10.0,10,51.387525
11.0,11,51.39627
10.0,10,51.40189
9.0,9,51.409442
11.0,11,51.416999
9.0,9,51.424079
8.0,8,51.429627
10.0,10,51.437711
10.0,10,51.445759
